Date,Symbol,Timeframe,Direction,Signal Price,Optimum Price,TP Price,Stop Loss Price,TP % (Signal),TP % (Optimum),SL % (Signal),SL % (Optimum),Current Price,Status,MessageID,Signal Validity Time,Optimum Validity Time,Signal Timestamp,Breakout Possibility,AlertSent
2026-03-27 9:33:05,LLY.US,Daily,Long,893.1,633.22018,972.88783,583.28618,8.93%,53.64%,34.69%,7.89%,1078.43,New,19d2f7fab50cb618,2026-04-04 20:00:00,2026-04-20 20:00:00,2026-03-26 20:00:00,10%,SKIPPED
2026-03-27 9:33:05,ANET.US,1-hour,Long,120.55,109.63663,130.7687,105.26667,8.48%,19.27%,12.68%,3.99%,159.34,New,19d2f7fab50cb618,2026-03-28 12:00:00,2026-03-30 10:00:00,2026-03-27 12:00:00,30%,SKIPPED
2026-03-27 9:36:15,UBER.US,1-hour,Long,69.79098,65.75474,72.70565,64.3867,4.18%,10.57%,7.74%,2.08%,70.58,New,19d2f828e02b1995,2026-03-28 12:00:00,2026-03-30 10:00:00,2026-03-27 12:00:00,20%,SKIPPED
2026-03-27 10:24:40,META.US,Daily,Long,530.66,454.45299,629.6213,419.75076,18.65%,38.54%,20.90%,7.64%,607.92,New,19d2faee796029d9,2026-04-04 20:00:00,2026-04-20 20:00:00,2026-03-26 20:00:00,26%,SKIPPED
2026-03-27 12:02:05,AMZN.US,1-hour,Long,200.96,189.03968,208.72565,185.34175,3.86%,10.41%,7.77%,1.96%,263.72,New,19d30081dde0c0f0,2026-03-28 15:00:00,2026-03-30 13:00:00,2026-03-27 15:00:00,15%,SKIPPED
2026-03-27 12:02:05,TSLA.US,1-hour,Long,366.82,329.63477,380.86478,321.22622,3.83%,15.54%,12.43%,2.55%,429.35,New,19d30081dde0c0f0,2026-03-28 15:00:00,2026-03-30 13:00:00,2026-03-27 15:00:00,5%,SKIPPED
2026-03-27 12:02:05,KLAC.US,1-hour,Long,1468.08,1221.03957,1513.71304,1174.78304,3.11%,23.97%,19.98%,3.79%,1977.22,New,19d30081dde0c0f0,2026-03-28 15:00:00,2026-03-30 13:00:00,2026-03-27 15:00:00,5%,SKIPPED
2026-03-27 12:13:25,SBUX.US,1-hour,Long,87.392,83.84242,91.65217,82.14711,4.87%,9.31%,6.00%,2.02%,101.63,New,19d30127276e3771,2026-03-28 15:00:00,2026-03-30 13:00:00,2026-03-27 15:00:00,27%,SKIPPED
2026-03-27 12:36:25,COP.US,1-hour,Short,134.46768,141.31404,130.90217,143.34774,2.65%,7.37%,6.60%,1.44%,118.45,New,19d30278018b3014,2026-03-28 15:00:00,2026-03-30 13:00:00,2026-03-27 15:00:00,35%,SKIPPED
2026-03-27 13:02:07,DXCM.US,1-hour,Long,62.29,57.5775,66.0213,55.89334,5.99%,14.67%,10.27%,2.93%,72.64,New,19d303f0ccfbffb5,2026-03-28 16:00:00,2026-03-30 14:00:00,2026-03-27 16:00:00,34%,SKIPPED
2026-03-27 13:02:07,SNPS.US,1-hour,Long,385.21,360.84951,406.25304,349.72864,5.46%,12.58%,9.21%,3.08%,535.38,New,19d303f0ccfbffb5,2026-03-28 16:00:00,2026-03-30 14:00:00,2026-03-27 16:00:00,26%,SKIPPED
2026-03-27 13:02:07,CTAS.US,1-hour,Long,167.57,154.78658,173.76478,150.54049,3.70%,12.26%,10.16%,2.74%,171.17,New,19d303f0ccfbffb5,2026-03-28 16:00:00,2026-03-30 14:00:00,2026-03-27 16:00:00,30%,SKIPPED
2026-03-27 13:19:50,ALGN.US,1-hour,Long,164.37247,144.76945,177.4387,139.60816,7.95%,22.57%,15.07%,3.57%,164.05,New,19d304f4317b4593,2026-03-28 16:00:00,2026-03-30 14:00:00,2026-03-27 16:00:00,10%,SKIPPED
2026-03-27 13:22:25,AVGO.US,1-hour,Long,300.67336,276.38607,314.22,269.80478,4.51%,13.69%,10.27%,2.38%,423.21,New,19d30519f2c62881,2026-03-28 16:00:00,2026-03-30 14:00:00,2026-03-27 16:00:00,20%,SKIPPED
2026-03-27 14:02:05,ASML.US,1-hour,Long,1302,1153.56399,1359.16913,1117.99293,4.39%,17.82%,14.13%,3.08%,1608.97,New,19d3075f27944e52,2026-03-28 17:00:00,2026-03-29 22:00:00,2026-03-27 17:00:00,5%,SKIPPED
2026-03-27 14:02:05,XOM.US,1-hour,Short,170.31,178.58529,165.53391,181.14879,2.80%,7.31%,6.36%,1.44%,151.66,New,19d3075f27944e52,2026-03-28 17:00:00,2026-03-29 22:00:00,2026-03-27 17:00:00,30%,SKIPPED
2026-03-27 14:07:05,ILMN.US,1-hour,Long,117.20197,104.38014,123.96652,101.13646,5.77%,18.76%,13.71%,3.11%,145.37,New,19d307a84be798dd,2026-03-28 17:00:00,2026-03-29 22:00:00,2026-03-27 17:00:00,10%,SKIPPED
2026-03-27 15:02:06,NAS100,1-hour,Long,23142.6,22817.28043,23519.15652,22623.32232,1.63%,3.08%,2.24%,0.85%,#N/A,New,19d30ace96981b0b,2026-03-28 1:00:00,2026-03-28 13:00:00,2026-03-27 18:00:00,42%,SKIPPED
2026-03-27 15:42:40,MCHP.US,1-hour,Long,61.65441,54.20752,64.83348,52.50991,5.16%,19.60%,14.83%,3.13%,97.33,New,19d30d207f0eb12e,2026-03-28 18:00:00,2026-03-29 23:00:00,2026-03-27 18:00:00,10%,SKIPPED
2026-03-30 0:46:05,NAS100,4-hour,Long,23132.8,21524.7745,23870.69565,21118.46546,3.19%,10.90%,8.71%,1.89%,#N/A,New,19d3d1045a5fd41a,2026-04-02 4:00:00,2026-04-04 4:00:00,2026-03-30 0:00:00,20%,SKIPPED
2026-03-30 9:33:05,NOW.US,4-hour,Long,99.96,84.44366,109.71696,78.74745,9.76%,29.93%,21.22%,6.75%,101.73,New,19d3ef2c10e82eb4,2026-04-05 8:00:00,2026-04-13 8:00:00,2026-03-30 12:00:00,5%,SKIPPED
2026-03-30 9:33:05,MSFT.US,Daily,Long,360.21,285.74527,393.48261,269.94419,9.24%,37.70%,25.06%,5.53%,415.18,New,19d3ef2c10e82eb4,2026-04-09 20:00:00,2026-04-25 20:00:00,2026-03-29 20:00:00,15%,SKIPPED
2026-03-30 9:33:05,ISRG.US,1-hour,Long,453.01,420.18117,466.67435,411.15326,3.02%,11.07%,9.24%,2.15%,436.45,New,19d3ef2c10e82eb4,2026-04-02 12:00:00,2026-04-04 10:00:00,2026-03-30 12:00:00,20%,SKIPPED
2026-03-30 9:50:40,ADI.US,1-hour,Long,305.5,282.9348,316.4413,276.46814,3.58%,11.84%,9.50%,2.29%,415.08,New,19d3f02da2ff1dfc,2026-04-02 12:00:00,2026-04-04 10:00:00,2026-03-30 12:00:00,5%,SKIPPED
2026-03-30 9:57:50,ORCL.US,1-hour,Long,138.21134,130.12546,143.78696,126.89502,4.03%,10.50%,8.19%,2.48%,192.09,New,19d3f096fe71966e,2026-04-02 12:00:00,2026-04-04 10:00:00,2026-03-30 12:00:00,25%,SKIPPED
2026-03-30 10:02:05,BSX.US,1-hour,Long,64.28,61.73868,69.44174,60.08814,8.03%,12.48%,6.52%,2.67%,57.69,New,19d3f0d5c917c437,2026-04-02 13:00:00,2026-04-04 11:00:00,2026-03-30 13:00:00,71%,SKIPPED
2026-03-30 11:02:05,SWKS.US,1-hour,Long,52.68,46.76092,55.40348,45.2232,5.17%,18.48%,14.15%,3.29%,81.81,New,19d3f4458818ab18,2026-04-02 14:00:00,2026-04-04 12:00:00,2026-03-30 14:00:00,15%,SKIPPED
2026-03-30 12:02:20,LLY.US,1-hour,Long,883,837.05169,899.38217,824.52323,1.86%,7.45%,6.62%,1.50%,1078.43,New,19d3f7b66c095fae,2026-04-02 15:00:00,2026-04-04 13:00:00,2026-03-30 15:00:00,20%,SKIPPED
2026-03-30 12:06:46,CSCO.US,1-hour,Long,77.9965,72.50811,81.06391,71.01298,3.93%,11.80%,8.95%,2.06%,118.06,New,19d3f7f707801a36,2026-04-02 15:00:00,2026-04-04 13:00:00,2026-03-30 15:00:00,5%,SKIPPED
2026-03-30 12:29:47,MU.US,1-hour,Long,329.64426,305.24676,362.92826,290.84483,10.10%,18.90%,11.77%,4.72%,877.87,New,19d3f94845627b75,2026-04-02 15:00:00,2026-04-04 13:00:00,2026-03-30 15:00:00,25%,SKIPPED
2026-03-30 13:02:06,MRVL.US,1-hour,Long,88.31,82.25595,95.64348,78.8207,8.30%,16.28%,10.75%,4.18%,201.81,New,19d3fb21d18a1045,2026-04-02 16:00:00,2026-04-04 14:00:00,2026-03-30 16:00:00,5%,SKIPPED
2026-03-30 13:18:15,MSFT.US,1-hour,Long,359.62127,356.49939,364.99957,351.29625,1.50%,2.38%,2.31%,1.46%,415.18,New,19d3fc0e78ecb1e9,2026-04-02 16:00:00,2026-04-04 14:00:00,2026-03-30 16:00:00,15%,SKIPPED
2026-03-30 14:02:10,TXN.US,1-hour,Long,187.17,173.15243,192.63348,169.69895,2.92%,11.25%,9.33%,1.99%,322.31,New,19d3fe91b2d09d1e,2026-04-02 17:00:00,2026-04-03 22:00:00,2026-03-30 17:00:00,5%,SKIPPED
2026-03-30 15:41:05,NXPI.US,1-hour,Long,184.32,166.26696,193.54565,161.82359,5.01%,16.41%,12.21%,2.67%,327.75,New,19d4043a91592660,2026-04-02 18:00:00,2026-04-03 23:00:00,2026-03-30 18:00:00,39%,SKIPPED
2026-03-31 12:02:31,ABT.US,1-hour,Long,101.54095,96.6108,103.72522,95.15412,2.15%,7.36%,6.29%,1.51%,86.63,New,19d44a1f172f7715,2026-04-01 15:00:00,2026-04-05 13:00:00,2026-03-31 15:00:00,40%,SKIPPED
2026-03-31 13:02:06,BSX.US,4-hour,Long,61.86,54.74356,68.9813,51.79323,11.51%,26.01%,16.27%,5.39%,57.69,New,19d44d8763f34aa9,2026-04-05 20:00:00,2026-04-13 20:00:00,2026-03-31 16:00:00,33%,SKIPPED
2026-03-31 13:17:11,META.US,1-hour,Short,570.33869,587.78879,540.12174,601.0339,5.30%,8.11%,5.38%,2.25%,607.92,New,19d44e6462fba3c3,2026-04-01 16:00:00,2026-04-05 14:00:00,2026-03-31 16:00:00,5%,SKIPPED
2026-04-01 9:33:03,GOOGL.US,1-hour,Short,292.29,297.0176,278.32739,302.30986,4.78%,6.29%,3.43%,1.78%,386.56,New,19d493f700632e7d,2026-04-02 12:00:00,2026-04-06 10:00:00,2026-04-01 12:00:00,5%,SKIPPED
2026-04-01 9:33:03,GOOG.US,1-hour,Short,291.09,295.14686,277.78087,300.28268,4.57%,5.88%,3.16%,1.74%,382.55,New,19d493f700632e7d,2026-04-02 12:00:00,2026-04-06 10:00:00,2026-04-01 12:00:00,5%,SKIPPED
2026-04-01 9:33:03,PANW.US,1-hour,Short,160.46678,181.39178,154.17043,186.66254,3.92%,15.01%,16.32%,2.91%,258.35,New,19d493f700632e7d,2026-04-02 12:00:00,2026-04-06 10:00:00,2026-04-01 12:00:00,5%,SKIPPED
2026-04-01 11:02:03,NVDA.US,1-hour,Short,176.67,183.87898,169.51565,187.3566,4.05%,7.81%,6.05%,1.89%,213.56,New,19d4990f7eaf54f7,2026-04-02 14:00:00,2026-04-06 12:00:00,2026-04-01 14:00:00,5%,SKIPPED
2026-04-01 11:11:38,LULU.US,1-hour,Short,158.21517,163.93037,148.56913,167.89265,6.10%,9.37%,6.12%,2.42%,127.25,New,19d4999af58f763d,2026-04-02 14:00:00,2026-04-06 12:00:00,2026-04-01 14:00:00,5%,SKIPPED
2026-04-01 12:02:03,AMAT.US,1-hour,Short,358.4,386.87357,335.16826,398.05601,6.48%,13.36%,11.06%,2.89%,448.93,New,19d49c7dd47fed76,2026-04-02 15:00:00,2026-04-06 13:00:00,2026-04-01 15:00:00,5%,SKIPPED
2026-04-01 12:02:03,KLAC.US,1-hour,Short,1532.89,1656.69153,1438.77217,1704.524,6.14%,13.15%,11.20%,2.89%,1977.22,New,19d49c7dd47fed76,2026-04-02 15:00:00,2026-04-06 13:00:00,2026-04-01 15:00:00,5%,SKIPPED
2026-04-01 12:02:03,ASML.US,1-hour,Short,1384.13,1457.27694,1300.24739,1496.48962,6.06%,10.78%,8.12%,2.69%,1608.97,New,19d49c7dd47fed76,2026-04-02 15:00:00,2026-04-06 13:00:00,2026-04-01 15:00:00,5%,SKIPPED
2026-04-01 12:02:03,MCHP.US,1-hour,Short,65.93,69.87908,62.55696,71.79922,5.12%,10.48%,8.90%,2.75%,97.33,New,19d49c7dd47fed76,2026-04-02 15:00:00,2026-04-06 13:00:00,2026-04-01 15:00:00,5%,SKIPPED
2026-04-01 12:02:03,CSX.US,1-hour,Short,41.57362,43.11809,40.32696,43.77623,3.00%,6.47%,5.30%,1.53%,46.33,New,19d49c7dd47fed76,2026-04-02 15:00:00,2026-04-06 13:00:00,2026-04-01 15:00:00,5%,SKIPPED
2026-04-01 13:02:03,LRCX.US,1-hour,Short,223.47,247.25849,209.75652,255.1237,6.14%,15.17%,14.16%,3.18%,315.08,New,19d49fecc232ff3a,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:02:03,XOM.US,1-hour,Long,160.65,151.38199,169.94609,146.84368,5.79%,12.26%,8.59%,3.00%,151.66,New,19d49fecc232ff3a,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:02:03,ADI.US,1-hour,Short,323.7,343.68688,310.65739,351.25154,4.03%,9.61%,8.51%,2.20%,415.08,New,19d49fecc232ff3a,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:02:03,ROST.US,1-hour,Short,221.16,235.9722,213.56957,240.03631,3.43%,9.49%,8.54%,1.72%,234.24,New,19d49fecc232ff3a,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,44%,SKIPPED
2026-04-01 13:07:03,TJX.US,1-hour,Short,161.57903,170.76601,157.82696,173.01745,2.32%,7.58%,7.08%,1.32%,158.75,New,19d4a035bcff847c,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:16:28,AVGO.US,1-hour,Short,314.25508,332.28985,302.47696,339.57933,3.75%,8.97%,8.06%,2.19%,423.21,New,19d4a0bf83c70a0e,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:23:03,ORCL.US,1-hour,Short,146.89708,161.05459,142.06522,164.36627,3.29%,11.79%,11.89%,2.06%,192.09,New,19d4a11fe277e639,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 13:42:23,ILMN.US,1-hour,Short,127.96889,135.94179,121.89,139.19837,4.75%,10.34%,8.78%,2.40%,145.37,New,19d4a23b3833b27c,2026-04-02 16:00:00,2026-04-06 14:00:00,2026-04-01 16:00:00,5%,SKIPPED
2026-04-01 14:02:03,TSLA.US,1-hour,Short,379.64,406.19505,366.74261,414.73613,3.40%,9.71%,9.24%,2.10%,429.35,New,19d4a35b775ca296,2026-04-02 17:00:00,2026-04-03 22:00:00,2026-04-01 17:00:00,5%,SKIPPED
2026-04-01 14:02:03,DHR.US,1-hour,Short,191.09,205.4494,186.55217,208.83666,2.37%,9.20%,9.29%,1.65%,172,New,19d4a35b775ca296,2026-04-02 17:00:00,2026-04-03 22:00:00,2026-04-01 17:00:00,5%,SKIPPED
2026-04-01 14:02:03,FAST.US,1-hour,Short,46.77,49.06978,45.73435,49.76131,2.21%,6.80%,6.40%,1.41%,44.15,New,19d4a35b775ca296,2026-04-02 17:00:00,2026-04-03 22:00:00,2026-04-01 17:00:00,5%,SKIPPED
2026-04-01 15:40:58,AAPL.US,1-hour,Short,255.89726,274.25276,250.43652,277.59657,2.13%,8.68%,8.48%,1.22%,310.38,New,19d4a9044984e2ff,2026-04-02 18:00:00,2026-04-03 23:00:00,2026-04-01 18:00:00,5%,SKIPPED
2026-04-02 6:02:01,NAS100,1-hour,Long,23643.2,22902.59324,23870.16087,22714.70196,0.96%,4.22%,3.93%,0.82%,#N/A,New,19d4da49788d7510,2026-04-02 16:00:00,2026-04-03 5:00:00,2026-04-02 9:00:00,5%,SKIPPED
2026-04-02 10:25:26,AMZN.US,1-hour,Short,209.52477,211.98226,206.55565,216.07808,1.42%,2.56%,3.13%,1.93%,263.72,New,19d4e95c33af52d8,2026-04-03 13:00:00,2026-04-05 11:00:00,2026-04-02 13:00:00,5%,SKIPPED
2026-04-02 13:02:01,AMD.US,1-hour,Short,213.66,234.06564,205.10304,240.76498,4.00%,12.37%,12.69%,2.86%,488.34,New,19d4f251e6a98d90,2026-04-03 16:00:00,2026-04-05 14:00:00,2026-04-02 16:00:00,5%,SKIPPED
2026-04-02 14:07:26,ANET.US,1-hour,Short,126.07356,139.07429,122.49957,142.96568,2.83%,11.92%,13.40%,2.80%,159.34,New,19d4f61078427510,2026-04-03 17:00:00,2026-04-04 22:00:00,2026-04-02 17:00:00,5%,SKIPPED
2026-04-06 14:02:06,BIIB.US,1-hour,Long,169.17564,152.48687,179.11696,148.12688,5.88%,17.46%,12.44%,2.86%,194.36,New,19d63f58a49f46be,2026-04-10 17:00:00,2026-04-11 22:00:00,2026-04-06 17:00:00,30%,SKIPPED
2026-04-06 14:02:06,MU.US,1-hour,Short,378.1,385.19397,362.4113,401.69514,4.15%,5.91%,6.24%,4.28%,877.87,New,19d63f58a49f46be,2026-04-10 17:00:00,2026-04-11 22:00:00,2026-04-06 17:00:00,5%,SKIPPED
2026-04-06 15:02:06,SBUX.US,1-hour,Short,94.38,100.23487,91.10217,101.91752,3.47%,9.11%,7.99%,1.68%,101.63,New,19d642c78c9dee82,2026-04-10 18:00:00,2026-04-11 23:00:00,2026-04-06 18:00:00,10%,SKIPPED
2026-04-07 9:33:05,VRSN.US,4-hour,Short,274.52,293.63947,249.72826,303.87452,9.03%,14.95%,10.69%,3.49%,308,New,19d6825a7590c680,2026-04-14 8:00:00,2026-04-22 8:00:00,2026-04-07 12:00:00,33%,SKIPPED
2026-04-07 15:48:55,AVGO.US,1-hour,Short,333.33736,352.71393,316.51957,360.38939,5.05%,10.26%,8.12%,2.18%,423.21,New,19d697db7011fb1a,2026-04-08 18:00:00,2026-04-12 23:00:00,2026-04-07 18:00:00,5%,SKIPPED
2026-04-08 9:02:05,NAS100,4-hour,Short,25042.5,26209.27726,24225,26597.58074,3.26%,7.57%,6.21%,1.48%,#N/A,New,19d6d2f9f03b5a64,2026-04-09 16:00:00,2026-04-13 20:00:00,2026-04-08 12:00:00,10%,SKIPPED
2026-04-08 9:34:30,ANET.US,1-hour,Short,144.33,146.76095,127.33,151.01058,11.78%,13.24%,4.63%,2.90%,159.34,New,19d6d4d45e4d0e6c,2026-04-09 12:00:00,2026-04-14 10:00:00,2026-04-08 12:00:00,32%,SKIPPED
2026-04-08 9:34:30,CRWD.US,1-hour,Short,446.34,453.07607,398.74174,464.48513,10.66%,11.99%,4.07%,2.52%,673.96,New,19d6d4d45e4d0e6c,2026-04-09 12:00:00,2026-04-14 10:00:00,2026-04-08 12:00:00,20%,SKIPPED
2026-04-08 9:34:30,JNJ.US,1-hour,Long,234.40541,227.90351,241.71043,224.89174,3.12%,6.06%,4.06%,1.32%,231.19,New,19d6d4d45e4d0e6c,2026-04-09 12:00:00,2026-04-14 10:00:00,2026-04-08 12:00:00,10%,SKIPPED
2026-04-08 10:02:10,GOOGL.US,1-hour,Short,316.25262,327.03779,299.34652,332.57308,5.35%,8.47%,5.16%,1.69%,386.56,New,19d6d6807c4f6fc8,2026-04-09 13:00:00,2026-04-14 11:00:00,2026-04-08 13:00:00,24%,SKIPPED
2026-04-08 10:02:10,GOOG.US,1-hour,Short,313.45672,323.83049,297.40304,329.18338,5.12%,8.16%,5.02%,1.65%,382.55,New,19d6d6807c4f6fc8,2026-04-09 13:00:00,2026-04-14 11:00:00,2026-04-08 13:00:00,24%,SKIPPED
2026-04-08 11:38:00,ADI.US,1-hour,Short,346.49554,363.83933,323.01913,372.24511,6.78%,11.22%,7.43%,2.31%,415.08,New,19d6dbe5f45314a7,2026-04-09 14:00:00,2026-04-14 12:00:00,2026-04-08 14:00:00,14%,SKIPPED
2026-04-08 11:53:55,LRCX.US,1-hour,Short,246.1155,265.15008,221.33739,273.9413,10.07%,16.52%,11.31%,3.32%,315.08,New,19d6dcceb05fa424,2026-04-09 14:00:00,2026-04-14 12:00:00,2026-04-08 14:00:00,19%,SKIPPED
2026-04-08 12:02:04,KLAC.US,1-hour,Short,1663.9,1788.60761,1537.46739,1841.27091,7.60%,14.04%,10.66%,2.94%,1977.22,New,19d6dd469d5e31c4,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,12%,SKIPPED
2026-04-08 12:02:04,TXN.US,1-hour,Short,208.66,220.58199,198.04087,225.08869,5.09%,10.22%,7.87%,2.04%,322.31,New,19d6dd469d5e31c4,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,5%,SKIPPED
2026-04-08 12:02:04,COP.US,1-hour,Long,124.08,113.72633,130.07435,110.91265,4.83%,14.37%,10.61%,2.47%,118.45,New,19d6dd469d5e31c4,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,5%,SKIPPED
2026-04-08 12:02:04,AMZN.US,1-hour,Short,221.45,233.08354,212.45565,236.9153,4.06%,8.85%,6.98%,1.64%,263.72,New,19d6dd469d5e31c4,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,10%,SKIPPED
2026-04-08 12:12:22,HD.US,1-hour,Short,336.62376,356.33784,323.03739,362.63424,4.04%,9.35%,7.73%,1.77%,309.75,New,19d6dddcdd0501bf,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,5%,SKIPPED
2026-04-08 12:17:35,META.US,1-hour,Short,611.09,641.4272,575.66913,652.77937,5.80%,10.25%,6.82%,1.77%,607.92,New,19d6de298872746e,2026-04-09 15:00:00,2026-04-14 13:00:00,2026-04-08 15:00:00,10%,SKIPPED
2026-04-08 13:02:05,BKNG.US,1-hour,Short,182.51,195.7609,173.3213,201.35229,5.03%,11.46%,10.32%,2.86%,164.23,New,19d6e0b58a6cf6f5,2026-04-09 16:00:00,2026-04-14 14:00:00,2026-04-08 16:00:00,5%,SKIPPED
2026-04-08 13:02:05,XOM.US,1-hour,Long,153.5,140.45494,160.85522,136.89119,4.79%,14.52%,10.82%,2.54%,151.66,New,19d6e0b58a6cf6f5,2026-04-09 16:00:00,2026-04-14 14:00:00,2026-04-08 16:00:00,5%,SKIPPED
2026-04-08 13:02:05,FAST.US,1-hour,Short,47.76516,50.54914,46.15043,51.35842,3.38%,8.70%,7.52%,1.60%,44.15,New,19d6e0b58a6cf6f5,2026-04-09 16:00:00,2026-04-14 14:00:00,2026-04-08 16:00:00,15%,SKIPPED
2026-04-08 13:57:20,MCHP.US,1-hour,Short,70.92966,77.64534,66.87609,79.62866,5.71%,13.87%,12.26%,2.55%,97.33,New,19d6e3de7edffefa,2026-04-09 16:00:00,2026-04-14 14:00:00,2026-04-08 16:00:00,5%,SKIPPED
2026-04-08 13:57:20,DXCM.US,1-hour,Short,65.8178,71.54674,63.2587,72.77963,3.89%,11.58%,10.58%,1.72%,72.64,New,19d6e3de7edffefa,2026-04-09 16:00:00,2026-04-14 14:00:00,2026-04-08 16:00:00,10%,SKIPPED
2026-04-08 14:02:05,AMD.US,1-hour,Short,232.74,249.83076,221.23957,255.79185,4.94%,11.44%,9.90%,2.39%,488.34,New,19d6e42420857389,2026-04-09 17:00:00,2026-04-10 22:00:00,2026-04-08 17:00:00,15%,SKIPPED
2026-04-09 9:33:04,ANET.US,4-hour,Short,143.86,175.24419,128.08652,183.26552,10.96%,26.91%,27.39%,4.58%,159.34,New,19d7272554caaf44,2026-04-16 8:00:00,2026-04-24 8:00:00,2026-04-09 12:00:00,10%,SKIPPED
2026-04-09 9:33:04,AVGO.US,4-hour,Short,351.71,404.01597,316.14435,419.59168,10.11%,21.75%,19.30%,3.86%,423.21,New,19d7272554caaf44,2026-04-16 8:00:00,2026-04-24 8:00:00,2026-04-09 12:00:00,5%,SKIPPED
2026-04-09 9:33:04,MU.US,1-hour,Short,412.35,455.8875,383.89304,471.50423,6.90%,15.79%,14.35%,3.43%,877.87,New,19d7272554caaf44,2026-04-10 12:00:00,2026-04-12 10:00:00,2026-04-09 12:00:00,5%,SKIPPED
2026-04-09 9:50:14,CRM.US,1-hour,Long,169.50947,161.54913,183.56783,157.83003,8.29%,13.63%,6.89%,2.30%,181.53,New,19d72820ac2d13f8,2026-04-10 12:00:00,2026-04-12 10:00:00,2026-04-09 12:00:00,70%,SKIPPED
2026-04-09 10:03:19,NOW.US,1-hour,Long,91.79061,86.12368,100.62739,83.24793,9.63%,16.84%,9.31%,3.34%,101.73,New,19d728e0de9e6e79,2026-04-10 13:00:00,2026-04-12 11:00:00,2026-04-09 13:00:00,63%,SKIPPED
2026-04-09 10:46:19,OKTA.US,1-hour,Long,70.68407,66.98397,79.11826,64.5015,11.93%,18.12%,8.75%,3.71%,96.05,New,19d72b5614facea1,2026-04-10 13:00:00,2026-04-12 11:00:00,2026-04-09 13:00:00,15%,SKIPPED
2026-04-09 10:46:19,MRVL.US,1-hour,Short,120.46796,128.19442,110.51478,131.97337,8.26%,13.79%,9.55%,2.95%,201.81,New,19d72b5614facea1,2026-04-10 13:00:00,2026-04-12 11:00:00,2026-04-09 13:00:00,54%,SKIPPED
2026-04-09 11:02:09,ACN.US,1-hour,Long,183.78,172.1869,196.24304,167.4569,6.78%,13.97%,8.88%,2.75%,178.21,New,19d72c3e992867d4,2026-04-10 14:00:00,2026-04-12 12:00:00,2026-04-09 14:00:00,50%,SKIPPED
2026-04-09 11:11:14,NVDA.US,1-hour,Short,182.7708,193.25018,178.42478,196.09811,2.38%,7.67%,7.29%,1.47%,213.56,New,19d72cc3171927f7,2026-04-10 14:00:00,2026-04-12 12:00:00,2026-04-09 14:00:00,5%,SKIPPED
2026-04-09 12:02:05,ADSK.US,1-hour,Long,223,206.22839,236.47435,200.12335,6.04%,14.67%,10.26%,2.96%,239.01,New,19d72fac087e179c,2026-04-10 15:00:00,2026-04-12 13:00:00,2026-04-09 15:00:00,17%,SKIPPED
2026-04-09 12:02:05,ADBE.US,1-hour,Long,229.1,214.0221,240.45739,208.9953,4.96%,12.35%,8.78%,2.35%,242.3,New,19d72fac087e179c,2026-04-10 15:00:00,2026-04-12 13:00:00,2026-04-09 15:00:00,41%,SKIPPED
2026-04-09 12:02:05,ABBV.US,1-hour,Short,212.00138,222.07572,207.49304,225.18925,2.13%,6.57%,6.22%,1.40%,213.94,New,19d72fac087e179c,2026-04-10 15:00:00,2026-04-12 13:00:00,2026-04-09 15:00:00,5%,SKIPPED
2026-04-09 12:20:50,PG.US,1-hour,Short,146.34238,152.77946,143.20565,154.33844,2.14%,6.27%,5.46%,1.02%,143.82,New,19d730beb607e57e,2026-04-10 15:00:00,2026-04-12 13:00:00,2026-04-09 15:00:00,10%,SKIPPED
2026-04-09 12:24:09,DOCU.US,1-hour,Long,43.83658,38.94804,47.00087,37.46193,7.22%,20.68%,14.54%,3.82%,49.66,New,19d730ef410693d6,2026-04-10 15:00:00,2026-04-12 13:00:00,2026-04-09 15:00:00,10%,SKIPPED
2026-04-09 12:29:19,CSX.US,4-hour,Short,42.93635,45.36687,40.4587,46.43911,5.77%,10.82%,8.16%,2.36%,46.33,New,19d7313b1a982602,2026-04-16 8:00:00,2026-04-24 8:00:00,2026-04-09 12:00:00,10%,SKIPPED
